,abs_energy,absolute_maximum,absolute_sum_of_changes,entropy,std_dev,mean,maximum,minimum,variance
0,256.72041792611753,0.15627950074391955,0.8214292990357838,10.213762381932566,0.06501797832436393,0.07143906115829808,0.15627950074391955,-0.1527021224369206,0.004227337505387463
