,abs_energy,absolute_maximum,absolute_sum_of_changes,entropy,std_dev,mean,maximum,minimum,variance
0,5563.474481269346,0.6091058965988783,1.4840234159909103,9.34183184633135,0.2192705231118051,0.3644406988883155,0.6091058965988783,-0.011397651110035281,0.04807956230573293
